a	cmavo   \nA      \nconector lógico entre sumti: o
slabu	gismu   \n-sau-      \nx_1 es viejo/conocido/familiar para x_2 en propiedad/aspecto x_3 según estándar x_4\nVer también {cnino}.
slaka	gismu      \nx_1 es una sílaba de palabra x_2 en idioma x_3
slaka bu	bu-letteral   \nBY*      \nletra: carácter ',' de lojban
slami	gismu      \nx_1 es una cantidad de ácido de composición x_2
slanu	gismu      \nx_1 es un cilindro (forma) de material x_2
slari	gismu   \n-sar-      \nx_1 es agrio para x_2
slasi	gismu   \n-las-      \nx_1 es una cantidad de plástico/polímero de composición x_2
sligu	gismu   \n-lig-      \nx_1 es sólido de composición/material x_2, bajo condiciones x_3\nVer también {litki},  {gapci}.
slilu	gismu   \n-sli-      \nx_1 oscila con frequencia x_2 pasando por conjunto/secuencia de estados x_3\nVer también {dikni},  {rilti},  {morna}.
sliri	gismu      \nx_1 es una cantidad de azufre (S)
slovo	gismu   \n-lov-   \n-lo'o-      \nx_1 refleja cultura/nacionalidad/idioma eslavo en aspecto x_2\nVer también {rusko},  {vukro}.
sluji	gismu   \n-slu-      \nx_1 es un músculo (parte del cuerpo) que controla x_2, de cuerpo x_3
sluni	gismu      \nx_1 es una cantidad de cebolla de tipo/cultivo x_2
smacrkobaiu	fu'ivla      \nx_1 es un cobayo/conejillo de Indias de especie x_2
smacu	gismu      \nx_1 es un ratón de especie/raza x_2\nVer también {ratcu}.
smadi	gismu      \nx_1 adivina/conjetura/supone que x_2 (du'u) es cierto acerca de x_3
smaji	gismu   \n-sma-      \nx_1 está en silencio/callado en punto de observación x_2 según estándar x_3\nVer también {cladu}.
smani	gismu      \nx_1 es un mono/simio/chimpancé de especie/raza x_2
smoka	gismu   \n-smo-      \nx_1 es un calcetín/media/soquete (prenda de vestir) de material x_2
smuci	gismu   \n-muc-      \nx_1 es una cuchara/cucharón para uso x_2, hecho de material x_3
smuni	gismu   \n-mun-   \n-smu-      \nx_1 es un significado/interpretación de x_2
snada	gismu   \n-sad-      \nx_1 logra/tiene éxito/consigue que ocurra x_2 como resultado de esfuerzo/intento x_3\nVer también {troci}.
snanu	gismu   \n-nan-      \nx_1 esta al sur/meridional de x_2 según marco de referencia x_3\nVer también {berti},  {stuna},  {stici}.
snidu	gismu   \n-nid-      \nx_1 dura x_2 segundos (1 por defecto) según estándar x_3
snigau	lujvo      \nx_1 asigna símbolo/variable x_2 a valor/referente x_3 para observador x_4\nVer también {sinxa}, {gasnu}
snime	gismu   \n-si'e-      \nx_1 es una cantidad/extensión de nieve
snipa	gismu   \n-nip-      \nx_1 es pegajoso/pegadizo/se adhiere/pega a x_2
snisimsumji	lujvo      \nx_1 es la sumatoria de expresión x_2 con variable x_3 sobre dominio x_4\nVer también {si'i}
snuji	gismu   \n-nuj-      \nx_1 es un sandwich/emparedado/bocadillo de x_2 entre x_3\nVer también {senta},  {jbini},  {bitmu},  {sruri}.
snura	gismu   \n-nur-   \n-nu'a-      \nx_1 está seguro/protegido/a resguardo/a salvo de amenaza/peligro x_2
snuti	gismu   \n-nut-      \nx_1 (evento) es accidental/no intencional por parte de x_2
so	cmavo   \n-soz-   \nPA1      \ndígito/número: 9 (dígito) (nueve)
so'a	cmavo   \n-soj-   \nPA4      \ndígito/número: casi todos (dígito/número)
sobde	gismu   \n-sob-   \n-so'e-      \nx_1 es una cantidad de soja (grano) de especie/variedad x_2
sodna	gismu      \nx_1 es una cantidad de metal alcalino (litio/potasio/cesio)
sodnrkali	fu'ivla      \nx_1 es potasio (K)
sodva	gismu   \n-sod-      \nx_1 es una cantidad de soda/gaseosa de sabor/marca x_2
so'e	cmavo   \n-sop-   \nPA4      \ndígito/número: la mayoría
so'eroi	cmavo-compound   \nROI*      \nmodificador de intervalo: la mayoría de las veces, usualmente
softo	gismu   \n-sof-      \nx_1 refleja cultura/nacionalidad/idioma soviético en aspecto x_2\nVer también {rusko},  {vukro},  {slovo}.
soi	cmavo   \nSOI      \ndiscursivo: marcador de sumti recíprocos; indica una relación recíproca emtre sumti
so'i	cmavo   \n-sor-   \n-so'i-   \nPA4      \ndígito/número: muchos
so'imei	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte muchos en cardinal; x_1 son muchos x_2
so'iroi	cmavo-compound   \nROI*      \nmodificador de intervalo: muchas veces
soki'o	cmavo-compound   \nPA*      \nnúmero/cantidad: 9,000
solji	gismu   \n-slo-      \nx_1 es una cantidad de oro (Au)
solnavni	lujvo      \nx_1 es una cantidad de helio (He)\nVer también {solri}, {navni}
solri	gismu   \n-sol-      \nx_1 es el sol del planeta x_2 (la tierra por defecto) de raza x_3\nVer también {terdi},  {tarci}.
sombo	gismu   \n-som-   \n-so'o-      \nx_1 siembra/planta semillas x_2 en suelo/tierra x_3\nVer también {crepu}.
somoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 9 en selbri ordinal; x_1 es noveno entre x_2 ordenado según regla x_3
sonci	gismu   \n-son-   \n-soi-      \nx_1 es un soldado/guerrero de ejercito x_2
sono	cmavo-compound   \nPA*      \nnúmero/cantidad: 90 (noventa)
sonono	cmavo-compound   \nPA*      \nnúmero/cantidad: 900 (novecientos)
so'o	cmavo   \n-sos-   \nPA4      \ndígito/número: varios
sorcu	gismu   \n-soc-   \n-sro-      \nx_1 es un depósito/acumulación/reserva/surtido de materiales x_2 en contenedor x_3
sorgu	gismu   \n-sog-      \nx_1 es una cantidad de sorgo (grano) de especie/variedad x_2
sorgugje'a	lujvo      \nj_1 es un imperio compuesto de g_1 provincias con j_2=g_3 territorios\nHecho con {so'i}, {gugde}, {jecta}
sosoce'i	cmavo-compound   \nPA*      \nnúmero/cantidad: 99% (número)
so'u	cmavo   \n-sot-   \nPA4      \ndígito/número: pocos
so'uroi	cmavo-compound   \nROI*      \nmodificador de intervalo: unas pocas veces
sovda	gismu   \n-sov-   \n-so'a-      \nx_1 es un huevo de organismo/madre x_2\nVer también {tarbi}.
sozepimu	cmavo-compound   \nPA*      \nnúmero/cantidad: 97.5
spaji	gismu   \n-paj-      \nx_1 (evento) sorprende a x_2
spali	gismu      \nx_1 lustra/pule/saca brillo a objeto/superficie x_2 con pomada x_3 usando herramienta x_4
spano	gismu   \n-san-      \nx_1 refleja cultura/nacionalidad/idioma español en aspecto x_2\nVer también {xispo}.
spati	gismu   \n-spa-      \nx_1 es una planta/vegetal de especie/variedad x_2
speni	gismu   \n-spe-      \nx_1 es cónyuge/esposo/esposa/marido/mujer de x_2 por lazo/relación/ley/costumbre/tradición x_3
spisa	gismu   \n-spi-      \nx_1 es un pedazo/porción/fragmento/trozo de x_2\nVer también {pagbu}.
spita	gismu      \nx_1 es un hospital en localidad x_2 para pacientes x_3 con mal/condición x_4
spofu	gismu   \n-pof-   \n-po'u-      \nx_1 está roto/inoperable/estropeado/no funciona en propiedad/aspecto x_2\nVer también {kanro}.
spoja	gismu   \n-poj-   \n-po'a-      \nx_1 explota/estalla en pedazos/energía x_2\nVer también {porpi}.
spuda	gismu   \n-spu-      \nx_1 responde/contesta a persona/objeto/evento/situación x_2 con respuesta x_3\nVer también {danfu},  {frati}.
sputu	gismu   \n-put-   \n-pu'u-      \nx_1 escupe/esputa x_2 desde x_3 hacia x_4\nVer también {pinxe},  {jetce},  {kafke},  {vamtu}.
sraji	gismu   \n-raj-      \nx_1 es vertical en marco de referencia x_2\nVer también {pinta}.
sraku	gismu   \n-rak-      \nx_1 (abrasivo) rasca/erosiona x_2\nVer también {katna},  {mosra},  {plixa}.
sralo	gismu      \nx_1 refleja cultura/nacionalidad/geografía australiana en aspecto x_2
srana	gismu   \n-ra'a-      \nx_1 concierne/es relevante a x_2\nVer también {ckini},  {steci}.
srasu	gismu   \n-sas-      \nx_1 es una expansión de cesped/pasto/hierba de especie/variedad x_2
srera	gismu   \n-sre-      \nx_1 yerra/se equivoca/falla en x_2 (evento), error bajo condiciones x_3 según estándar x_4
srito	gismu      \nx_1 refleja cultura/nacionalidad/idioma sánscrito/védico en aspecto x_2\nVer también {xindo},  {xurdo}.
sruma	gismu   \n-ru'a-      \nx_1 supone/asume que x_2 (du'u) es cierto acerca de x_3
sruri	gismu   \n-rur-   \n-sru-      \nx_1 rodea/circunda a x_2 en dirección/dimensión/plano x_3\nVer también se {nenri},  se {jbini},  {bartu}.
stace	gismu   \n-sac-      \nx_1 es sincero/honesto/abierto/franco ante x_2 sobre asunto/hecho x_3\nVer también {tcica}.
stagi	gismu      \nx_1 es un vegetal/parte comestible x_2 de planta x_3
staku	gismu   \n-tak-      \nx_1 es una cantidad de cerámica hecha por x_2 de composición x_3 con forma x_4
stali	gismu   \n-sta-      \nx_1 queda/permanece en/con x_2\nVer también {canci},  {ralte},  {stodi}.
stani	gismu      \nx_1 es un tallo/tronco de planta/especie x_2\n(metafora: apoyo principal)
stapa	gismu   \n-tap-      \nx_1 pisa/da un paso sobre superficie x_2 usando miembro(s) x_3\nVer también {cadzu}.
stasu	gismu      \nx_1 es una cantidad de sopa/estofado de ingredientes x_2
stati	gismu      \nx_1 tiene talento/aptitud/capacidad/habilidad/destreza innata para ser/hacer x_2\nVer también {jinzi},  {certu},  {rarna}.
steba	gismu   \n-seb-      \nx_1 se frustra/siente frustración por x_2 (evento)
steci	gismu   \n-tec-   \n-te'i-      \nx_1 es especial/específico/particular/especializado de x_2 entre grupo x_3\nVer también {srana},  se {ponse}.
stedu	gismu   \n-sed-      \nx_1 es una cabeza (parte del cuerpo) de x_2
stela	gismu   \n-tel-      \nx_1 es una cerradura/candado/sello/cerrojo en x_2 con mecanismo x_3
stero	gismu   \n-te'o-      \nx_1 es un ángulo sólido de x_2 estereorradianes (1 por defecto) según estándar x_3
stici	gismu   \n-sic-      \nx_1 está al oeste/occidental/poniente de x_2 según marco de referencia x_3\nVer también {stuna},  {berti},  {snanu}.
stidi	gismu   \n-sid-   \n-ti'i-      \nx_1 sugiere/propone/indica x_2 ante audiencia x_3
stika	gismu   \n-tik-      \nx_1 (evento) ajusta/cambia x_2 (propiedad) en cantidad/grado x_3\nVer también {cenba},  {galfi},  {binxo},  {zasni}.
stizu	gismu   \n-tiz-      \nx_1 es una silla/banco/asiento/sillón
stodi	gismu   \n-sto-      \nx_1 es constante/invariante/estable/inmutable en propiedad x_2\nVer también {stali},  {vitno},  {manfo},  {zasni}.
stuna	gismu   \n-sun-      \nx_1 esta al este/oriental/levante de x_2 según marco de referencia x_3\nVer también {stici},  {berti},  {snanu}.
stura	gismu   \n-tur-   \n-su'a-      \nx_1 es una estructura/complejo/organización de x_2 (conjunto/sistema)\nVer también {ganzu},  {morna},  {ciste},  {lujvo},  {greku}.
stuzi	gismu   \n-tuz-   \n-stu-      \nx_1 es un sitio/lugar/localidad/ubicación de x_2\nVer también {diklo},  {zvati},  {tcini},  {xabju}.
su	cmavo   \nSU      \nborra hasta el comienzo de discurso o texto; deja el tema o comienza de nuevo
su'a	cmavo   \nUI2      \nevidencial: generalización - particularización; discursivo: en abstracto - concretamente\nVer también {sucta},  {sucni'i}.
su'anai	cmavo-compound   \nUI*2      \nevidencial: generalización - particularización; discursivo: en abstracto - en concreto
sucta	gismu   \n-suc-      \nx_1 es una abstracción/generalización/idealización de x_2 según regla x_3
sudga	gismu   \n-sud-      \nx_1 esta seco de líquido x_2\nVer también {cilmo}.
su'e	cmavo   \n-sup-   \n-su'e-   \nPA4      \ndígito/número: a lo sumo (all); no más que
sufti	gismu   \n-sfu-      \nx_1 es una pezuña (parte del cuerpo) de x_2
su'i	cmavo   \nVUhU1      \noperador matemático n-ario: más; operador de adición; ((((a + b) + c) + ...))
suksa	gismu   \n-suk-      \nx_1 es súbito/abrupto/repentino/cambia de repente en punto/estadio x_2 en proceso/propiedad/función x_3 (discontinuidad)
sumji	gismu   \n-suj-      \nx_1 es la suma/adición de x_2 mas x_3\nVer también {jmina}.
sumne	gismu      \nx_1 huele/olfatea a x_2\nVer también {panci}.
sumti	gismu   \n-sum-   \n-su'i-      \nx_1 es un argumento del predicado/función x_2 en posición x_3\nVer también {bridi},  {darlu}.
sunga	gismu   \n-sug-      \nx_1 es un ajo de especie/variedad x_2
sunla	gismu   \n-sul-      \nx_1 es una cantidad de lana de animal/especie/fuente x_2
su'o	cmavo   \n-suz-   \n-su'o-   \nPA4      \ndígito/número: al menos (alguno); no menos que
su'oremei	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte al menos 2 en selbri cardinal; x_1 son más de un x_2
su'oremoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte al menos 2 en selbri ordinal; x_1 es al menos segundo entre x_2 según regla x_3
surla	gismu   \n-sur-      \nx_1 se relaja/descansa haciendo x_2 (evento)\nVer también {tatpi},  {cando},  {vreta}.
sutra	gismu   \n-sut-      \nx_1 es rápido/veloz en hacer/realizar x_2 (evento)\nVer también {masno}.
su'u	cmavo   \n-suv-   \nNU      \nabstractor: abstractor generalizado; x_1 es (bridi) como abstracción no específica de tipo x_2
sy	cmavo   \nBY2      \nletra s
ta	cmavo   \n-taz-   \nKOhA6      \npro-sumti: ése/ésa/eso; demostrativo cercano; indica algo cercano a quien escucha
ta'a	cmavo   \nCOI      \nvocativo: interrupción
tabno	gismu   \n-tab-      \nx_1 es una cantidad de carbón/grafito/diamante (C)
tabra	gismu      \nx_1 es una trompeta/trombón/cuerno/bugle (instrumento musical de viento)
tadji	gismu      \nx_1 (evento) es un método/técnica/manera de hacer x_2 (evento) bajo condiciones x_3\nVer también {ciste},  {pruce}.
tadni	gismu   \n-tad-      \nx_1 estudia/es estudiante de x_2\nVer también {cilre},  {ctuca}.
ta'e	cmavo   \nTAhE      \nmodificador de intervalo: habitualmente
ta'enai	cmavo-compound   \nTAhE*      \nmodificador de intervalo: no habitualmente
tagji	gismu   \n-tag-      \nx_1 es ajustado/apretado en dimensión/dirección x_2 en locus x_3\nVer también {trati},  {jarki},  {kluza}.
tai	cmavo   \nBAI      \ntamsmi modal, 1er argumento (como)/(de manera 2)      semejando ...; compartiendo forma ideal ...\n(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
ta'i	cmavo   \nBAI      \ntadji modal, 1er argumento (de manera 3)              metodicamente; por método ...
ta'i ma	cmavo-compound   \nBAI*      \npregunta por un método; ¿cómo?
talsa	gismu   \n-tal-      \nx_1 desafía/reta a x_2 hacer x_3\nVer también {minde}.
tamca	gismu      \nx_1 es un tomate (fruto) de especie/variedad x_2
tamji	gismu   \n-taj-      \nx_1 es un pulgar/dedo gordo (parte del cuerpo) de x_2\nVer también {degji}.
tamne	gismu      \nx_1 es primo/prima de x_2 por lazo/relación x_3\nVer también {famti},  {mensi},  {bruna}.
tanbo	gismu   \n-ta'o-      \nx_1 es una tabla/tablón/placa (rectángulo largo tridimensional) de material x_2
tance	gismu   \n-tac-      \nx_1 es una lengua (parte del cuerpo) de x_2
tanjo	gismu      \nx_1 es la tangente trigonométrica de ángulo x_2\nVer también {sinso}.
tanko	gismu      \nx_1 es una cantidad de tabaco (hoja) de especie/variedad x_2
tanru	gismu   \n-tau-      \nx_1 es una metáfora formada con palabras/conceptos x_2 y x_3, con significado x_4 en idioma x_5
tansi	gismu   \n-tas-      \nx_1 es una sartén/asadera/recipiente poco profundo para contenido x_2, de material x_3\nVer también {baktu},  {palne},  {palta},  {patxu}.
tanxe	gismu   \n-tax-   \n-ta'e-      \nx_1 es una caja/cajón/baúl para contenido x_2, de material x_3
ta'o	cmavo   \nUI3      \ndiscursivo: a propósito, por cierto, de paso - regresando al punto principal\nVer también {denpa},  {cneterta'a}.
ta'onai	cmavo-compound   \nUI*3      \ndiscursivo: a propósito, por cierto, de paso - regresando al punto principal
tapla	gismu      \nx_1 es una baldosa/mosaico/losa/pieza dura y delgada (forma) de material x_2, forma x_3, espesor x_4\nVer también {bliku},  {kubli},  {karda}.
tarbi	gismu      \nx_1 es un embrión/feto/huevo fertilizado con madre x_2 y padre x_3\nVer también {sovda},  {rorci}.
tarci	gismu   \n-tar-      \nx_1 es una estrella con propiedades estelares x_2\nVer también {solri}.
tarla	gismu      \nx_1 es una cantidad de brea/asfalto/alquitrán de origen x_2\nVer también {pesxu},  {snipa}.
tarmi	gismu   \n-tam-   \n-tai-      \nx_1 es la forma de objeto/abstracción/manifestación x_2\nVer también {morna},  te {marji}.
tarti	gismu   \n-tra-      \nx_1 se comporta/se conduce/actúa de manera x_2 (evento) bajo condiciones x_3
taske	gismu      \nx_1 tiene sed de x_2\nVer también {xagji},  {djica},  {nitcu}.
tatpi	gismu   \n-ta'i-      \nx_1 se cansa/fatiga/agota por esfuerzo x_2 (evento)\nVer también {surla}.
tatru	gismu   \n-tat-      \nx_1 es un pecho/teta/busto/mamaria (parte del cuerpo) de x_2
tau	cmavo   \nLAU      \ncambio de letra: cambia letra siguiente a mayúscula/minúscula
ta'u	cmavo   \nUI3a      \ndiscursivo: expandiendo el tanru - creando un tanru\nVer también {tanru}.
ta'unai	cmavo-compound   \nUI*3a      \ndiscursivo: creando un tanru - expandiendo el tanru
